id,IBAN,BIC,typeCompte,solde,client
64899668fc13ae29a0900c71,CR51 2391 1546 2929 5173 8,UBSWCHZHFFF,Compte de retraite,"€48466,97",64899252fc13ae2cc7900fe8
64899668fc13ae29a0900c72,SK52 3634 8639 0098 8239 3250,CITIUS33HHH,Compte à terme,"€34986,15",64899251fc13ae2cc7900ee1
64899668fc13ae29a0900c73,FR43 1993 4799 52DX FKN8 PFMR O30,BNPAFRPP567,Compte professionnel,"€47107,93",64899252fc13ae2cc790107e
64899668fc13ae29a0900c74,SI33 1017 9123 9124 202,HSBCHKHHEEE,Compte à terme,"€19418,11",64899251fc13ae2cc7900d7e
64899668fc13ae29a0900c75,PT79 0930 8267 9586 2184 8375 6,UNCRITMMJJJ,Compte à terme,"€44037,34",64899252fc13ae2cc790108b
64899668fc13ae29a0900c76,BR32 3639 4192 2736 2483 5573 090X I,BARCGB22AAA,Compte joint,"€36456,57",64899251fc13ae2cc7900ddc
64899668fc13ae29a0900c77,IT48 U600 1769 006E Z2PU SUUT YZH,UNCRITMMJJJ,Compte joint,"€39420,22",64899251fc13ae2cc7900df6
64899668fc13ae29a0900c78,IT47 H093 0419 167N JIYH JQZA R76,AGRIFRPP321,Compte à terme,"€18273,08",64899251fc13ae2cc7900d72
64899668fc13ae29a0900c79,RS04 8346 0941 0742 2505 21,HSBCHKHHEEE,Compte à terme,"€41682,57",64899251fc13ae2cc7900d46
64899668fc13ae29a0900c7a,FR25 2387 3268 86MH O11H 23KE I55,BARCGB22GGG,Compte d'épargne,"€19184,99",64899252fc13ae2cc790108a
64899668fc13ae29a0900c7b,FR52 2214 6251 72QF H3V6 20GR V17,UBSWCHZHFFF,Compte d'épargne,"€12663,74",64899251fc13ae2cc7900d2e
64899668fc13ae29a0900c7c,BR81 5003 7539 5572 3478 9504 186U U,GENXFRPP234,Compte à terme,"€44025,30",64899251fc13ae2cc7900d89
64899668fc13ae29a0900c7d,PS74 NXGK 75C8 BZVY IIDD PTSX WAQJ K,GENXFRPP123,Compte chèque,"€49453,32",64899252fc13ae2cc7900ffc
64899668fc13ae29a0900c7e,FR79 5070 3452 35Q0 QCQS SN6U 110,AGRIFRPP321,Compte courant,"€49791,93",64899252fc13ae2cc7900f0c
64899668fc13ae29a0900c7f,GT04 HKNE XPXD 0OAC TXIR UKZN X7BP,GENXFRPP234,Compte offshore,"€37207,36",64899252fc13ae2cc7901096
64899668fc13ae29a0900c80,FR60 5367 3074 39FN S39O F8PI E60,DEUTDEFF654,Compte joint,"€4517,42",64899251fc13ae2cc7900dc6
64899668fc13ae29a0900c81,FR96 0924 9576 14MI 0TRG PUIT V39,AGRIFRPP321,Compte courant,"€31373,40",64899251fc13ae2cc7900db5
64899668fc13ae29a0900c82,FR13 9634 9218 00XS IROR QJEE U06,DEUTDEFF654,Compte d'épargne,"€43185,62",64899251fc13ae2cc7900d27
64899668fc13ae29a0900c83,BA82 0870 2463 5018 5069,AGRIFRPP321,Compte à terme,"€27314,25",64899252fc13ae2cc7900f5e
64899668fc13ae29a0900c84,CR78 9608 8307 5107 1044 5,DEUTDEFF654,Compte d'épargne,"€25913,00",64899251fc13ae2cc7900ef2
64899668fc13ae29a0900c85,VG94 HQOC 5299 1986 7240 4735,UNCRITMMDDD,Compte offshore,"€36837,44",64899251fc13ae2cc7900d2b
64899668fc13ae29a0900c86,RO68 WQFI GRDP FP63 MROO FX6Z,UBSWCHZHFFF,Compte de retraite,"€22621,14",64899251fc13ae2cc7900d7c
64899668fc13ae29a0900c87,KZ88 1443 I3Z0 XWXY 0RAM,AGRIFRPP321,Compte de retraite,"€334,27",64899251fc13ae2cc7900d13
64899668fc13ae29a0900c88,NO71 3699 9370 884,BSCHESMMIII,Compte en ligne,"€3784,74",64899252fc13ae2cc7900fb8
64899668fc13ae29a0900c89,SK61 7938 1303 0628 6520 9136,DEUTDEFF654,Compte offshore,"€47119,17",64899251fc13ae2cc7900dfd
64899668fc13ae29a0900c8a,SM08 M712 8655 711C 4L5P UR14 WHD,DEUTDEFF765,Compte joint,"€39794,51",64899251fc13ae2cc7900e6e
64899668fc13ae29a0900c8b,GB91 WSCQ 8691 7357 6021 45,BSCHESMMCCC,Compte de retraite,"€37230,30",64899252fc13ae2cc7900f79
64899668fc13ae29a0900c8c,GE90 VD31 3458 3148 8166 63,CITIUS33HHH,Compte courant,"€43009,86",64899251fc13ae2cc7900e6b
64899668fc13ae29a0900c8d,DE25 4893 6263 2055 3820 59,SOGEFRPP890,Compte joint,"€46510,71",64899252fc13ae2cc7901010
64899668fc13ae29a0900c8e,IL26 8984 9940 5047 7780 084,UNCRITMMJJJ,Compte offshore,"€27667,80",64899251fc13ae2cc7900ee1
64899668fc13ae29a0900c8f,KZ79 200W M8ZL K9YP VBMM,UNCRITMMDDD,Compte offshore,"€49040,81",64899251fc13ae2cc7900db9
64899668fc13ae29a0900c90,KW32 VZMD 3QXD UNN4 7DRC DVHZ 09MZ UA,CITIUS33HHH,Compte courant,"€21506,94",64899252fc13ae2cc7900f8f
64899668fc13ae29a0900c91,BG06 NSIB 0599 53YQ XGRZ EZ,AGRIFRPP321,Compte à terme,"€35761,52",64899251fc13ae2cc7900e73
64899668fc13ae29a0900c92,LB85 2171 WUMB DULX FYEP 0MVG XWGB,SOGEFRPP789,Compte d'épargne,"€11359,22",64899252fc13ae2cc790101b
64899668fc13ae29a0900c93,ME72 6641 1298 1896 6004 55,CITIUS33HHH,Compte offshore,"€40942,22",64899251fc13ae2cc7900e50
64899668fc13ae29a0900c94,EE20 7361 9940 9022 7611,SOGEFRPP890,Compte professionnel,"€14091,57",64899252fc13ae2cc7900f60
64899668fc13ae29a0900c95,MK96 477K XT83 ZOOQ P83,SOGEFRPP789,Compte de retraite,"€13662,17",64899251fc13ae2cc7900dda
64899668fc13ae29a0900c96,GE07 XP89 8931 4200 2033 00,GENXFRPP123,Compte en ligne,"€44088,49",64899252fc13ae2cc7901058
64899668fc13ae29a0900c97,GE04 RM29 7084 6950 0663 67,BARCGB22GGG,Compte d'épargne,"€10543,07",64899251fc13ae2cc7900d6e
64899668fc13ae29a0900c98,HU62 9628 0816 3663 2129 5961 5156,UNCRITMMJJJ,Compte courant,"€39147,74",64899251fc13ae2cc7900e99
64899668fc13ae29a0900c99,EE56 9099 0324 3049 7368,UNCRITMMDDD,Compte professionnel,"€7745,07",64899251fc13ae2cc7900ed0
64899668fc13ae29a0900c9a,BE93 0656 7106 8405,AGRIFRPP432,Compte à terme,"€10916,64",64899252fc13ae2cc7900f2a
64899668fc13ae29a0900c9b,LV28 GOND AYY1 FICM ZYHB 4,UNCRITMMDDD,Compte courant,"€35459,47",64899251fc13ae2cc7900e61
64899668fc13ae29a0900c9c,FR28 0327 7095 48B0 H2JS X7NN P69,HSBCHKHHEEE,Compte à terme,"€44277,22",64899252fc13ae2cc7900f9b
64899668fc13ae29a0900c9d,GB84 YELN 0900 3442 5137 71,BARCGB22AAA,Compte de retraite,"€32936,29",64899252fc13ae2cc7901090
64899668fc13ae29a0900c9e,IL96 9490 1027 5296 8098 109,BARCGB22AAA,Compte offshore,"€20879,06",64899251fc13ae2cc7900da0
64899668fc13ae29a0900c9f,IT86 Z337 3238 937X CFGE UOIN YFY,SOGEFRPP789,Compte d'épargne,"€44233,78",64899252fc13ae2cc7901078
64899668fc13ae29a0900ca0,GE02 WG74 5940 9271 1549 16,UNCRITMMJJJ,Compte d'épargne,"€44981,99",64899251fc13ae2cc7900db6
64899668fc13ae29a0900ca1,HU54 3387 7437 3800 3447 5342 2785,GENXFRPP234,Compte en ligne,"€47547,75",64899251fc13ae2cc7900e2f
64899668fc13ae29a0900ca2,MT13 WZSY 9990 1PMH NB6A T6K1 8R6P YL2,BARCGB22AAA,Compte courant,"€36853,05",64899251fc13ae2cc7900e0e
64899668fc13ae29a0900ca3,FR17 5291 2026 95FI AQ1N FGJH W77,BNPAFRPP567,Compte chèque,"€5060,52",64899251fc13ae2cc7900df9
64899668fc13ae29a0900ca4,NO54 1890 5835 866,BNPAFRPP456,Compte de retraite,"€1133,34",64899252fc13ae2cc7901082
64899668fc13ae29a0900ca5,FR35 9624 7424 80L6 5W1Y JIVP 177,DEUTDEFF654,Compte à terme,"€7852,61",64899251fc13ae2cc7900d1b
64899668fc13ae29a0900ca6,LB98 4635 QSQF UAAQ 91C4 MLEK AOBT,UBSWCHZHFFF,Compte courant,"€41056,30",64899251fc13ae2cc7900e56
64899668fc13ae29a0900ca7,HU17 0111 7075 7010 5705 9417 1273,DEUTDEFF765,Compte à terme,"€48957,86",64899251fc13ae2cc7900de2
64899668fc13ae29a0900ca8,GB20 VHKK 1889 8468 7455 11,SOGEFRPP890,Compte en ligne,"€36395,63",64899251fc13ae2cc7900e59
64899668fc13ae29a0900ca9,LI58 6980 0JJX BY2V DRHR X,SOGEFRPP890,Compte en ligne,"€7991,90",64899251fc13ae2cc7900d34
64899668fc13ae29a0900caa,FR37 7540 2820 272A WXD5 Q2MB Q23,BNPAFRPP567,Compte de retraite,"€49914,24",64899252fc13ae2cc7901054
64899668fc13ae29a0900cab,BG57 CFYF 6145 48XV 75AA E4,UBSWCHZHFFF,Compte en ligne,"€32326,90",64899251fc13ae2cc7900d2e
64899668fc13ae29a0900cac,GL39 5855 5302 2619 04,DEUTDEFF765,Compte d'épargne,"€11567,32",64899251fc13ae2cc7900d20
64899668fc13ae29a0900cad,FR23 2725 3760 95NI UQUB DXRN G87,SOGEFRPP789,Compte professionnel,"€3673,41",64899252fc13ae2cc7901078
64899668fc13ae29a0900cae,DE89 3449 4862 2383 7741 85,BNPAFRPP456,Compte en ligne,"€14803,25",64899252fc13ae2cc7900f03
64899668fc13ae29a0900caf,BA59 8065 6876 9049 6661,BARCGB22GGG,Compte à terme,"€25361,52",64899251fc13ae2cc7900d3f
64899668fc13ae29a0900cb0,FR90 8700 6353 38T1 AISI VO64 Z24,HSBCHKHHEEE,Compte courant,"€10062,35",64899251fc13ae2cc7900e36
64899668fc13ae29a0900cb1,KZ28 790U BQQB MFPY DGC8,BARCGB22GGG,Compte offshore,"€13385,76",64899252fc13ae2cc790103f
64899668fc13ae29a0900cb2,PK88 KMHK XWXL B2WW 4MX9 PRBP,DEUTDEFF654,Compte joint,"€11638,44",64899251fc13ae2cc7900e89
64899668fc13ae29a0900cb3,AE67 4228 3424 2481 7898 656,SOGEFRPP890,Compte chèque,"€12511,50",64899252fc13ae2cc7900f15
64899668fc13ae29a0900cb4,BR98 8992 3570 1841 6474 5436 086K F,CITIUS33HHH,Compte de retraite,"€8385,64",64899251fc13ae2cc7900e5b
64899668fc13ae29a0900cb5,MR75 0031 5142 2387 1356 8899 083,UBSWCHZHFFF,Compte à terme,"€22949,35",64899251fc13ae2cc7900d2f
64899668fc13ae29a0900cb6,PT03 2849 9093 4770 3580 8350 6,GENXFRPP234,Compte joint,"€38153,86",64899251fc13ae2cc7900ce6
64899668fc13ae29a0900cb7,AD12 7232 5713 5WCG ZAFZ 2HWO,BNPAFRPP456,Compte joint,"€5521,85",64899251fc13ae2cc7900ce5
64899668fc13ae29a0900cb8,MK20 188I IBLM G9E5 Z19,UNCRITMMJJJ,Compte à terme,"€32768,76",64899251fc13ae2cc7900d2a
64899668fc13ae29a0900cb9,GR05 2532 845F 0A6W QEJB 7FQZ KHD,GENXFRPP234,Compte joint,"€12051,45",64899252fc13ae2cc7900ffc
64899668fc13ae29a0900cba,CZ18 7007 7377 6786 6618 8084,BARCGB22AAA,Compte à terme,"€27871,05",64899251fc13ae2cc7900e48
64899668fc13ae29a0900cbb,SM37 M389 8152 484H EPVN YCC9 HHS,CITIUS33BBB,Compte en ligne,"€18803,65",64899251fc13ae2cc7900dff
64899668fc13ae29a0900cbc,IT25 X119 3588 3521 QGMX BIFN MXS,HSBCHKHHEEE,Compte en ligne,"€8222,53",64899252fc13ae2cc7900fc1
64899668fc13ae29a0900cbd,FR20 8414 0585 814C MDWL Q2AJ I38,AGRIFRPP321,Compte en ligne,"€12495,57",64899251fc13ae2cc7900db2
64899668fc13ae29a0900cbe,MK93 151F LT2A 7D07 F30,GENXFRPP234,Compte courant,"€47912,03",64899252fc13ae2cc7901096
64899668fc13ae29a0900cbf,HU19 8194 3289 0403 8302 5968 4524,AGRIFRPP321,Compte chèque,"€42067,48",64899252fc13ae2cc7900f29
64899668fc13ae29a0900cc0,BH52 YZLY 9UI5 QDBQ 97KJ JJ,CITIUS33BBB,Compte professionnel,"€6513,47",64899251fc13ae2cc7900e06
64899668fc13ae29a0900cc1,LI13 8212 8GMU OWPS AWZT I,AGRIFRPP321,Compte chèque,"€14244,09",64899251fc13ae2cc7900cfb
64899668fc13ae29a0900cc2,RS26 7663 4687 6778 6007 56,SOGEFRPP789,Compte chèque,"€29497,83",64899252fc13ae2cc7901088
64899668fc13ae29a0900cc3,DO37 N5QV 8069 4136 8077 3853 8521,BNPAFRPP567,Compte en ligne,"€26170,52",64899251fc13ae2cc7900da5
64899668fc13ae29a0900cc4,TN77 4450 4603 7754 2277 1202,BSCHESMMIII,Compte offshore,"€39988,08",64899251fc13ae2cc7900ce0
64899668fc13ae29a0900cc5,PL85 9961 8901 6439 5968 0305 2744,BARCGB22AAA,Compte offshore,"€46550,36",64899252fc13ae2cc7900f8e
64899668fc13ae29a0900cc6,PT53 7106 1669 8245 1047 2329 2,DEUTDEFF654,Compte offshore,"€20838,53",64899251fc13ae2cc7900d88
64899668fc13ae29a0900cc7,LU66 269K BZOI OJTG OUBU,GENXFRPP123,Compte joint,"€18630,30",64899252fc13ae2cc7900f84
64899668fc13ae29a0900cc8,FR73 0915 2808 85L1 QDSH 3J1J J60,AGRIFRPP321,Compte d'épargne,"€23378,34",64899251fc13ae2cc7900d19
64899668fc13ae29a0900cc9,BH91 UQWW XVWT ETXQ EAVS 9B,BARCGB22AAA,Compte courant,"€27341,86",64899252fc13ae2cc7900f48
64899668fc13ae29a0900cca,BG28 OLFQ 1738 84NZ 0DWL YY,AGRIFRPP321,Compte courant,"€38528,47",64899251fc13ae2cc7900e1f
64899668fc13ae29a0900ccb,MU85 TFQE 0427 5513 5520 9694 277E CH,UNCRITMMJJJ,Compte offshore,"€35617,65",64899251fc13ae2cc7900dc9
64899668fc13ae29a0900ccc,MD52 8LP1 LKDI ZMUC FDXV NZUS,UNCRITMMJJJ,Compte en ligne,"€31856,62",64899252fc13ae2cc7900ff5
64899668fc13ae29a0900ccd,NO22 1298 1427 679,CITIUS33HHH,Compte offshore,"€9585,59",64899251fc13ae2cc7900d16
64899668fc13ae29a0900cce,MR25 7261 0773 4725 2063 9805 700,BNPAFRPP567,Compte à terme,"€19035,64",64899251fc13ae2cc7900e8f
64899668fc13ae29a0900ccf,ES89 8959 9414 0670 0943 9290,UNCRITMMJJJ,Compte en ligne,"€26867,64",64899251fc13ae2cc7900e2a
64899668fc13ae29a0900cd0,RO15 FUWL PVB1 2BYK EFGY 7VEW,CITIUS33HHH,Compte d'épargne,"€9811,18",64899251fc13ae2cc7900ddc
64899668fc13ae29a0900cd1,MD38 1ORE DFQV SX36 ICS4 PON1,BNPAFRPP456,Compte chèque,"€40433,66",64899251fc13ae2cc7900e07
64899668fc13ae29a0900cd2,FR40 0510 4015 239T 1LPK TCAG G82,BNPAFRPP456,Compte joint,"€32206,01",64899252fc13ae2cc7901006
64899668fc13ae29a0900cd3,CZ91 7952 5217 9754 1045 5318,CITIUS33BBB,Compte professionnel,"€10187,74",64899252fc13ae2cc7900fad
64899668fc13ae29a0900cd4,TN73 4325 7360 9810 1325 5176,HSBCHKHHEEE,Compte professionnel,"€49491,80",64899252fc13ae2cc7901064
64899668fc13ae29a0900cd5,MU60 UUDR 6982 3644 9467 9260 890R ZM,BSCHESMMCCC,Compte d'épargne,"€25460,43",64899251fc13ae2cc7900d6e
64899668fc13ae29a0900cd6,CR31 3517 6323 9462 3831 6,HSBCHKHHEEE,Compte à terme,"€46096,12",64899252fc13ae2cc790100b
64899668fc13ae29a0900cd7,NL52 ZKZB 1951 4383 89,HSBCHKHHEEE,Compte d'épargne,"€1171,33",64899251fc13ae2cc7900d67
64899668fc13ae29a0900cd8,NL13 SEJZ 3207 0190 10,UNCRITMMDDD,Compte courant,"€6051,86",64899252fc13ae2cc790100e
64899668fc13ae29a0900cd9,IE26 WUKV 4904 5404 1988 20,AGRIFRPP321,Compte joint,"€39371,40",64899252fc13ae2cc7901082
64899668fc13ae29a0900cda,PS78 RVNP PNYF PMAC FJYV YEEJ RA9Z 8,BSCHESMMCCC,Compte chèque,"€22426,89",64899252fc13ae2cc7901035
64899668fc13ae29a0900cdb,FR07 8513 4391 56VC AODF OB0N 871,BNPAFRPP567,Compte en ligne,"€9538,88",64899252fc13ae2cc790100f
64899668fc13ae29a0900cdc,PK36 DGLE ZI5X LAXW SPWG UGNB,AGRIFRPP432,Compte chèque,"€12416,22",64899252fc13ae2cc7900fa0
64899668fc13ae29a0900cdd,GT74 SAQR A8ID YRWP XJ9I SLS2 UPB3,DEUTDEFF654,Compte chèque,"€33787,60",64899251fc13ae2cc7900e25
64899668fc13ae29a0900cde,GE62 DU05 4053 9823 9697 77,BARCGB22GGG,Compte d'épargne,"€46967,93",64899252fc13ae2cc7900fa8
64899668fc13ae29a0900cdf,MC96 2735 8892 37MM USXL MLSM 247,BNPAFRPP456,Compte professionnel,"€13666,74",64899251fc13ae2cc7900df0
64899668fc13ae29a0900ce0,SM27 M548 8454 674H W2TJ BCAB VXZ,CITIUS33BBB,Compte offshore,"€32768,31",64899251fc13ae2cc7900ea6
64899668fc13ae29a0900ce1,BE82 4651 2211 5513,BSCHESMMIII,Compte offshore,"€24591,92",64899252fc13ae2cc7900fe6
64899668fc13ae29a0900ce2,AZ73 SBDY H7TB 81Q0 MIOR JY69 CMUA,DEUTDEFF765,Compte chèque,"€44123,95",64899251fc13ae2cc7900ddf
64899668fc13ae29a0900ce3,MU90 GMSM 4281 2710 0872 3620 784P FB,BSCHESMMIII,Compte d'épargne,"€22530,40",64899251fc13ae2cc7900d4d
64899668fc13ae29a0900ce4,SE78 3558 4086 7897 8462 9918,GENXFRPP123,Compte courant,"€15313,46",64899251fc13ae2cc7900e0b
64899668fc13ae29a0900ce5,GE33 NS17 2115 2058 2960 45,CITIUS33HHH,Compte professionnel,"€42739,46",64899251fc13ae2cc7900ecf
64899668fc13ae29a0900ce6,LV42 OPKH QBQG G4FZ 4ZTW T,SOGEFRPP789,Compte en ligne,"€18739,56",64899251fc13ae2cc7900ce9
64899668fc13ae29a0900ce7,GI57 ZYVC UG6I NXSZ 3JBF UUV,AGRIFRPP321,Compte professionnel,"€39108,52",64899251fc13ae2cc7900ec4
64899668fc13ae29a0900ce8,PL73 4696 8956 3643 7496 5697 0356,AGRIFRPP432,Compte chèque,"€34897,81",64899251fc13ae2cc7900e15
64899668fc13ae29a0900ce9,LV76 AMTQ 7AUK W6LZ CCYM U,BARCGB22AAA,Compte à terme,"€2601,70",64899252fc13ae2cc7900f8b
64899668fc13ae29a0900cea,GT74 JQIV KDOQ Z6PB A2QW 7M1I JN7C,CITIUS33BBB,Compte joint,"€36992,55",64899251fc13ae2cc7900d1f
64899668fc13ae29a0900ceb,FR67 6510 1010 97E0 RLRM 2CRZ V27,CITIUS33BBB,Compte joint,"€17683,12",64899251fc13ae2cc7900ef9
64899668fc13ae29a0900cec,CZ94 6856 1994 7647 4467 7672,DEUTDEFF765,Compte à terme,"€6743,56",64899251fc13ae2cc7900cd0
64899668fc13ae29a0900ced,FR43 3415 9336 69GU VDCI G32P E80,UNCRITMMJJJ,Compte offshore,"€8557,43",64899252fc13ae2cc7900f59
64899668fc13ae29a0900cee,BH71 JRFD A1YV HDFU STVE HG,GENXFRPP123,Compte courant,"€28676,71",64899251fc13ae2cc7900d8f
64899668fc13ae29a0900cef,DK20 1741 2840 2123 95,AGRIFRPP432,Compte à terme,"€49704,69",64899251fc13ae2cc7900ec6
64899668fc13ae29a0900cf0,BG09 EIXV 7534 40A0 E1BL IE,AGRIFRPP321,Compte joint,"€27439,09",64899251fc13ae2cc7900e4e
64899668fc13ae29a0900cf1,LU36 1049 NA2O USHD BBLA,GENXFRPP123,Compte offshore,"€31456,56",64899251fc13ae2cc7900df8
64899668fc13ae29a0900cf2,RS67 5930 4342 0656 6495 11,AGRIFRPP321,Compte de retraite,"€4609,95",64899251fc13ae2cc7900eb2
64899668fc13ae29a0900cf3,SM76 U564 8707 552H HN4E TMQN QM1,SOGEFRPP789,Compte en ligne,"€34599,42",64899252fc13ae2cc7900efa
64899668fc13ae29a0900cf4,MC89 6047 4796 47YP AVP0 VUHQ N25,AGRIFRPP321,Compte de retraite,"€14797,38",64899251fc13ae2cc7900eb7
64899668fc13ae29a0900cf5,HR61 7216 1480 0241 5501 8,AGRIFRPP432,Compte à terme,"€331,80",64899252fc13ae2cc790107d
64899668fc13ae29a0900cf6,GB72 VVAK 9177 0117 2403 19,GENXFRPP123,Compte offshore,"€39423,60",64899251fc13ae2cc7900cf5
64899668fc13ae29a0900cf7,SK42 2977 9786 5391 2939 4936,DEUTDEFF765,Compte joint,"€8816,80",64899251fc13ae2cc7900df1
64899668fc13ae29a0900cf8,MD50 CEDQ MWUF SJYO ZDU7 KQWU,BSCHESMMCCC,Compte à terme,"€45394,83",64899252fc13ae2cc7900fe7
64899668fc13ae29a0900cf9,GB41 FXBE 7767 8690 9683 59,BNPAFRPP456,Compte professionnel,"€22312,94",64899252fc13ae2cc790103c
64899668fc13ae29a0900cfa,LI42 8211 5HN5 D3TF HU2D I,AGRIFRPP321,Compte à terme,"€35491,05",64899252fc13ae2cc790103b
64899668fc13ae29a0900cfb,FR39 9013 0903 48LV CIZW NSIT U65,CITIUS33HHH,Compte à terme,"€23761,20",64899251fc13ae2cc7900dfa
64899668fc13ae29a0900cfc,MT11 FSGY 7296 0PQE PB9M ASOX E9V9 OU2,CITIUS33BBB,Compte joint,"€6424,90",64899252fc13ae2cc7900ff0
64899668fc13ae29a0900cfd,ME74 5976 1188 7996 4400 76,UNCRITMMDDD,Compte offshore,"€36056,21",64899251fc13ae2cc7900ef8
64899668fc13ae29a0900cfe,SA15 23FK D63V VAB6 BHRH G7XN,BSCHESMMCCC,Compte joint,"€4259,42",64899251fc13ae2cc7900e24
64899668fc13ae29a0900cff,AT24 1709 8144 9149 2078,BSCHESMMIII,Compte courant,"€32937,01",64899252fc13ae2cc7900fa9
64899668fc13ae29a0900d00,AL04 8350 1509 HZCG BRMI GYKE DAJB,DEUTDEFF765,Compte de retraite,"€20494,23",64899251fc13ae2cc7900ed5
64899668fc13ae29a0900d01,BR23 2315 6265 7708 5390 7759 566N 5,UNCRITMMDDD,Compte en ligne,"€32444,10",64899251fc13ae2cc7900de4
64899668fc13ae29a0900d02,MD78 9QUT Y4PV LMHI 4VSD WAF1,DEUTDEFF654,Compte de retraite,"€36176,13",64899251fc13ae2cc7900d88
64899668fc13ae29a0900d03,LB91 6060 B9JN KGIB BILL BLU5 CIYB,AGRIFRPP321,Compte en ligne,"€26595,06",64899252fc13ae2cc7900efe
64899668fc13ae29a0900d04,SK07 4261 4697 6568 0041 3289,AGRIFRPP321,Compte chèque,"€9784,09",64899251fc13ae2cc7900e8c
64899668fc13ae29a0900d05,MT34 QHIR 1920 39BS QTIT 1Z6Y 8BFF QNN,BNPAFRPP456,Compte d'épargne,"€41449,53",64899252fc13ae2cc7900f6e
64899668fc13ae29a0900d06,KZ75 979Y CLRU 6GXQ 3YMY,SOGEFRPP789,Compte offshore,"€43219,29",64899252fc13ae2cc7900fda
64899668fc13ae29a0900d07,CH10 0005 3JGW OTGV Z8AX 4,BARCGB22GGG,Compte professionnel,"€30963,55",64899251fc13ae2cc7900d7a
64899668fc13ae29a0900d08,RO63 VERZ HRBV YMO5 GFTP VRWK,DEUTDEFF765,Compte professionnel,"€19943,19",64899251fc13ae2cc7900da8
64899668fc13ae29a0900d09,DE45 0420 5679 6763 9508 51,SOGEFRPP789,Compte courant,"€31834,48",64899251fc13ae2cc7900e7f
64899668fc13ae29a0900d0a,MD88 33TM OBAS ASRA UIIK ZFKA,GENXFRPP234,Compte courant,"€22465,82",64899251fc13ae2cc7900e10
64899668fc13ae29a0900d0b,IS77 5086 6762 8075 0836 3553 29,CITIUS33HHH,Compte professionnel,"€11266,63",64899251fc13ae2cc7900dd4
64899668fc13ae29a0900d0c,CH59 9286 8R2X I48T 8X2X H,SOGEFRPP890,Compte joint,"€41245,29",64899251fc13ae2cc7900d29
64899668fc13ae29a0900d0d,PS27 ROYQ 5CKG 9NLU YCLL BOOS NMEM G,BARCGB22GGG,Compte en ligne,"€21741,51",64899251fc13ae2cc7900eb6
64899668fc13ae29a0900d0e,FR58 2313 5718 00RL B15D 5IPR 535,SOGEFRPP789,Compte professionnel,"€5231,99",64899251fc13ae2cc7900ce5
64899668fc13ae29a0900d0f,CZ56 0261 1069 8525 6103 5756,BNPAFRPP456,Compte offshore,"€9048,37",64899251fc13ae2cc7900d69
64899668fc13ae29a0900d10,FR41 3278 9171 64AI APSO 2O7G Y54,UBSWCHZHFFF,Compte d'épargne,"€11829,32",64899252fc13ae2cc7900f19
64899668fc13ae29a0900d11,DO22 AA0X 0990 3867 3571 5033 2529,HSBCHKHHEEE,Compte professionnel,"€865,62",64899252fc13ae2cc7901031
64899668fc13ae29a0900d12,FR70 5193 0355 17BQ THL0 ZUIA I81,DEUTDEFF765,Compte joint,"€32552,02",64899251fc13ae2cc7900dc1
64899668fc13ae29a0900d13,BE43 6659 0609 9596,BARCGB22GGG,Compte offshore,"€32690,65",64899252fc13ae2cc7901049
64899668fc13ae29a0900d14,ME79 3342 2212 9561 8579 88,GENXFRPP234,Compte offshore,"€4614,02",64899251fc13ae2cc7900e7f
64899668fc13ae29a0900d15,CY28 8339 8771 3MCH 3KSF 2FRS AUGU,UBSWCHZHFFF,Compte à terme,"€28333,06",64899252fc13ae2cc790109e
64899668fc13ae29a0900d16,MD41 SBHG IVIB NPMH OM2U H8NM,BSCHESMMIII,Compte en ligne,"€36641,12",64899251fc13ae2cc7900e9c
64899668fc13ae29a0900d17,LT34 7038 3937 8576 1311,UBSWCHZHFFF,Compte de retraite,"€43325,93",64899252fc13ae2cc7900fa4
64899668fc13ae29a0900d18,NL82 GRYI 2999 4311 16,BNPAFRPP456,Compte à terme,"€45271,01",64899252fc13ae2cc7900f45
64899668fc13ae29a0900d19,LB80 9591 VITQ ZBTF G0AW Y3CH COCT,CITIUS33BBB,Compte à terme,"€34471,32",64899252fc13ae2cc7900fb5
64899668fc13ae29a0900d1a,FR66 9343 6927 00SX 6F5N 3MOS 906,AGRIFRPP321,Compte en ligne,"€40228,43",64899251fc13ae2cc7900e9d
64899668fc13ae29a0900d1b,GE58 OM35 7857 7343 6845 07,BSCHESMMIII,Compte joint,"€22646,78",64899251fc13ae2cc7900d2a
64899668fc13ae29a0900d1c,FR22 5726 4068 17DW QQXE Z4MU E36,DEUTDEFF765,Compte de retraite,"€25773,95",64899251fc13ae2cc7900e5b
64899668fc13ae29a0900d1d,AD43 4174 1441 LGPU ZBZI N2XU,BARCGB22GGG,Compte joint,"€24535,13",64899252fc13ae2cc7900fbf
64899668fc13ae29a0900d1e,IL63 9002 8869 8087 2362 744,BSCHESMMCCC,Compte offshore,"€1483,44",64899252fc13ae2cc7901026
64899668fc13ae29a0900d1f,PK71 CYEU MVQV 9G8U ZXVD OHA7,CITIUS33BBB,Compte chèque,"€19798,95",64899251fc13ae2cc7900ea4
64899668fc13ae29a0900d20,GT02 HMTM I43T QGZB O5GJ PDEF S3JD,DEUTDEFF765,Compte chèque,"€48848,22",64899252fc13ae2cc7900f67
